X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
83.712434,28.383061,0,0,4893,2058.78,2017/07/08 21:03:14+00,,,,,,,,,,,,,,,,,,,,,
83.712494,28.382993,0,0,4894,2058.77,2017/07/08 21:03:29+00,,,,,,,,,,,,,,,,,,,,,
83.712583,28.382972,0,0,4895,2060.75,2017/07/08 21:03:44+00,,,,,,,,,,,,,,,,,,,,,
83.712643,28.382866,0,0,4896,2060.75,2017/07/08 21:03:59+00,,,,,,,,,,,,,,,,,,,,,
83.712695,28.38281,0,0,4897,2060.76,2017/07/08 21:04:14+00,,,,,,,,,,,,,,,,,,,,,
83.712866,28.38281,0,0,4898,2063.82,2017/07/08 21:04:29+00,,,,,,,,,,,,,,,,,,,,,
83.712954,28.382916,0,0,4899,2061.79,2017/07/08 21:04:44+00,,,,,,,,,,,,,,,,,,,,,
83.713091,28.382911,0,0,4900,2059.80,2017/07/08 21:04:59+00,,,,,,,,,,,,,,,,,,,,,
83.713184,28.382924,0,0,4901,2059.81,2017/07/08 21:05:14+00,,,,,,,,,,,,,,,,,,,,,
83.713348,28.382889,0,0,4902,2059.82,2017/07/08 21:05:29+00,,,,,,,,,,,,,,,,,,,,,
83.71346,28.382722,0,0,4903,2059.82,2017/07/08 21:05:44+00,,,,,,,,,,,,,,,,,,,,,
83.713498,28.382642,0,0,4904,2059.83,2017/07/08 21:05:59+00,,,,,,,,,,,,,,,,,,,,,
83.713617,28.382581,0,0,4905,2059.83,2017/07/08 21:06:14+00,,,,,,,,,,,,,,,,,,,,,
83.713703,28.382525,0,0,4906,2059.83,2017/07/08 21:06:29+00,,,,,,,,,,,,,,,,,,,,,
83.713741,28.382562,0,0,4907,2134,2017/07/08 21:06:44+00,,,,,,,,,,,,,,,,,,,,,
83.713754,28.382592,0,0,4908,2134,2017/07/08 21:06:59+00,,,,,,,,,,,,,,,,,,,,,
83.713786,28.382621,0,0,4909,2134,2017/07/08 21:07:14+00,,,,,,,,,,,,,,,,,,,,,
83.713846,28.382613,0,0,4910,2038.77,2017/07/08 21:07:29+00,,,,,,,,,,,,,,,,,,,,,
83.713885,28.382655,0,0,4911,2039.80,2017/07/08 21:07:44+00,,,,,,,,,,,,,,,,,,,,,
83.713955,28.382742,0,0,4912,2041.84,2017/07/08 21:07:59+00,,,,,,,,,,,,,,,,,,,,,
83.713904,28.382757,0,0,4913,2043.76,2017/07/08 21:08:14+00,,,,,,,,,,,,,,,,,,,,,
83.713898,28.382634,0,0,4914,2121,2017/07/08 21:08:29+00,,,,,,,,,,,,,,,,,,,,,
83.713901,28.382632,0,0,4915,2049.77,2017/07/08 21:08:44+00,,,,,,,,,,,,,,,,,,,,,
83.713883,28.382649,0,0,4916,2050.80,2017/07/08 21:08:59+00,,,,,,,,,,,,,,,,,,,,,
83.713915,28.382468,0,0,4917,2050.84,2017/07/08 21:09:14+00,,,,,,,,,,,,,,,,,,,,,
83.714008,28.382392,0,0,4918,2057.80,2017/07/08 21:09:29+00,,,,,,,,,,,,,,,,,,,,,
83.714052,28.382324,0,0,4919,2056.83,2017/07/08 21:09:44+00,,,,,,,,,,,,,,,,,,,,,
83.714091,28.382251,0,0,4920,2059.80,2017/07/08 21:09:59+00,,,,,,,,,,,,,,,,,,,,,
83.71417,28.382147,0,0,4921,2060.76,2017/07/08 21:10:14+00,,,,,,,,,,,,,,,,,,,,,
83.714154,28.382023,0,0,4922,2058.77,2017/07/08 21:10:29+00,,,,,,,,,,,,,,,,,,,,,
83.714133,28.381933,0,0,4923,2058.79,2017/07/08 21:10:44+00,,,,,,,,,,,,,,,,,,,,,
83.71414,28.38184,0,0,4924,2058.78,2017/07/08 21:10:59+00,,,,,,,,,,,,,,,,,,,,,
83.71414,28.381753,0,0,4925,2060.76,2017/07/08 21:11:14+00,,,,,,,,,,,,,,,,,,,,,
83.714139,28.381632,0,0,4926,2060.76,2017/07/08 21:11:29+00,,,,,,,,,,,,,,,,,,,,,
83.714124,28.381578,0,0,4927,2060.77,2017/07/08 21:11:44+00,,,,,,,,,,,,,,,,,,,,,
83.714164,28.381527,0,0,4928,2063.83,2017/07/08 21:11:59+00,,,,,,,,,,,,,,,,,,,,,
83.714196,28.381467,0,0,4929,2061.80,2017/07/08 21:12:14+00,,,,,,,,,,,,,,,,,,,,,
83.714192,28.38136,0,0,4930,2059.81,2017/07/08 21:12:29+00,,,,,,,,,,,,,,,,,,,,,
83.714224,28.381275,0,0,4931,2059.82,2017/07/08 21:12:44+00,,,,,,,,,,,,,,,,,,,,,
83.714243,28.381198,0,0,4932,2059.83,2017/07/08 21:12:59+00,,,,,,,,,,,,,,,,,,,,,
83.71429,28.38114,0,0,4933,2059.83,2017/07/08 21:13:14+00,,,,,,,,,,,,,,,,,,,,,
83.71438,28.381069,0,0,4934,2059.84,2017/07/08 21:13:29+00,,,,,,,,,,,,,,,,,,,,,
83.714478,28.381023,0,0,4935,2059.84,2017/07/08 21:13:44+00,,,,,,,,,,,,,,,,,,,,,
83.714597,28.38097,0,0,4936,2059.84,2017/07/08 21:13:59+00,,,,,,,,,,,,,,,,,,,,,
83.714524,28.380939,0,0,4937,2135,2017/07/08 21:14:14+00,,,,,,,,,,,,,,,,,,,,,
83.714579,28.380872,0,0,4938,2135,2017/07/08 21:14:29+00,,,,,,,,,,,,,,,,,,,,,
83.714626,28.380815,0,0,4939,2135,2017/07/08 21:14:44+00,,,,,,,,,,,,,,,,,,,,,
83.714669,28.38073,0,0,4940,2038.78,2017/07/08 21:14:59+00,,,,,,,,,,,,,,,,,,,,,
83.714736,28.380539,0,0,4941,2039.81,2017/07/08 21:15:14+00,,,,,,,,,,,,,,,,,,,,,
83.71473,28.380446,0,0,4942,2041.85,2017/07/08 21:15:29+00,,,,,,,,,,,,,,,,,,,,,
83.71465,28.380401,0,0,4943,2043.77,2017/07/08 21:15:44+00,,,,,,,,,,,,,,,,,,,,,
83.714619,28.38033,0,0,4944,2122,2017/07/08 21:15:59+00,,,,,,,,,,,,,,,,,,,,,
83.714669,28.380241,0,0,4945,2049.78,2017/07/08 21:16:14+00,,,,,,,,,,,,,,,,,,,,,
83.714736,28.380201,0,0,4946,2050.81,2017/07/08 21:16:29+00,,,,,,,,,,,,,,,,,,,,,
83.714812,28.380261,0,0,4947,2050.85,2017/07/08 21:16:44+00,,,,,,,,,,,,,,,,,,,,,
83.714853,28.38015,0,0,4948,2057.81,2017/07/08 21:16:59+00,,,,,,,,,,,,,,,,,,,,,
83.714919,28.380116,0,0,4949,2056.84,2017/07/08 21:17:14+00,,,,,,,,,,,,,,,,,,,,,
83.714811,28.380029,0,0,4950,2059.81,2017/07/08 21:17:29+00,,,,,,,,,,,,,,,,,,,,,
83.714774,28.379984,0,0,4951,2060.77,2017/07/08 21:17:44+00,,,,,,,,,,,,,,,,,,,,,
83.714752,28.379896,0,0,4952,2058.78,2017/07/08 21:17:59+00,,,,,,,,,,,,,,,,,,,,,
83.714682,28.379777,0,0,4953,2058.80,2017/07/08 21:18:14+00,,,,,,,,,,,,,,,,,,,,,
83.714658,28.379716,0,0,4954,2058.79,2017/07/08 21:18:29+00,,,,,,,,,,,,,,,,,,,,,
83.714618,28.37966,0,0,4955,2060.77,2017/07/08 21:18:44+00,,,,,,,,,,,,,,,,,,,,,
83.71464,28.379594,0,0,4956,2060.77,2017/07/08 21:18:59+00,,,,,,,,,,,,,,,,,,,,,
83.714663,28.379475,0,0,4957,2060.78,2017/07/08 21:19:14+00,,,,,,,,,,,,,,,,,,,,,
83.714659,28.379436,0,0,4958,2063.84,2017/07/08 21:19:29+00,,,,,,,,,,,,,,,,,,,,,
83.714591,28.379361,0,0,4959,2061.81,2017/07/08 21:19:44+00,,,,,,,,,,,,,,,,,,,,,
83.71463,28.379328,0,0,4960,2059.82,2017/07/08 21:19:59+00,,,,,,,,,,,,,,,,,,,,,
83.714638,28.379214,0,0,4961,2059.83,2017/07/08 21:20:14+00,,,,,,,,,,,,,,,,,,,,,
83.714662,28.379105,0,0,4962,2059.84,2017/07/08 21:20:29+00,,,,,,,,,,,,,,,,,,,,,
83.714685,28.379074,0,0,4963,2059.84,2017/07/08 21:20:44+00,,,,,,,,,,,,,,,,,,,,,
83.714679,28.379028,0,0,4964,2059.85,2017/07/08 21:20:59+00,,,,,,,,,,,,,,,,,,,,,
83.714733,28.378996,0,0,4965,2059.85,2017/07/08 21:21:14+00,,,,,,,,,,,,,,,,,,,,,
83.714776,28.378912,0,0,4966,2059.85,2017/07/08 21:21:29+00,,,,,,,,,,,,,,,,,,,,,
83.714814,28.378865,0,0,4967,2136,2017/07/08 21:21:44+00,,,,,,,,,,,,,,,,,,,,,
83.71487,28.378845,0,0,4968,2136,2017/07/08 21:21:59+00,,,,,,,,,,,,,,,,,,,,,
83.714911,28.378813,0,0,4969,2136,2017/07/08 21:22:14+00,,,,,,,,,,,,,,,,,,,,,
83.714954,28.378771,0,0,4970,2038.79,2017/07/08 21:22:29+00,,,,,,,,,,,,,,,,,,,,,
83.715079,28.378761,0,0,4971,2039.82,2017/07/08 21:22:44+00,,,,,,,,,,,,,,,,,,,,,
83.715167,28.378718,0,0,4972,2041.86,2017/07/08 21:22:59+00,,,,,,,,,,,,,,,,,,,,,
83.715226,28.378711,0,0,4973,2043.78,2017/07/08 21:23:14+00,,,,,,,,,,,,,,,,,,,,,
83.71525,28.378752,0,0,4974,2123,2017/07/08 21:23:29+00,,,,,,,,,,,,,,,,,,,,,
83.715254,28.378757,0,0,4975,2049.79,2017/07/08 21:23:44+00,,,,,,,,,,,,,,,,,,,,,
83.715223,28.378785,0,0,4976,2050.82,2017/07/08 21:23:59+00,,,,,,,,,,,,,,,,,,,,,
83.715229,28.378788,0,0,4977,2050.86,2017/07/08 21:24:14+00,,,,,,,,,,,,,,,,,,,,,
83.715248,28.378785,0,0,4978,2057.82,2017/07/08 21:24:29+00,,,,,,,,,,,,,,,,,,,,,
83.715435,28.378945,0,0,4979,2056.85,2017/07/08 21:24:44+00,,,,,,,,,,,,,,,,,,,,,
83.715556,28.378935,0,0,4980,2059.82,2017/07/08 21:24:59+00,,,,,,,,,,,,,,,,,,,,,
83.715706,28.378923,0,0,4981,2060.78,2017/07/08 21:25:14+00,,,,,,,,,,,,,,,,,,,,,
83.71576,28.378877,0,0,4982,2058.79,2017/07/08 21:25:29+00,,,,,,,,,,,,,,,,,,,,,
83.71579,28.378873,0,0,4983,2058.81,2017/07/08 21:25:44+00,,,,,,,,,,,,,,,,,,,,,
83.715882,28.378892,0,0,4984,2058.80,2017/07/08 21:25:59+00,,,,,,,,,,,,,,,,,,,,,
83.715993,28.37879,0,0,4985,2060.78,2017/07/08 21:26:14+00,,,,,,,,,,,,,,,,,,,,,
83.716123,28.378726,0,0,4986,2060.78,2017/07/08 21:26:29+00,,,,,,,,,,,,,,,,,,,,,
83.71622,28.378655,0,0,4987,2060.79,2017/07/08 21:26:44+00,,,,,,,,,,,,,,,,,,,,,
83.716271,28.378512,0,0,4988,2063.85,2017/07/08 21:26:59+00,,,,,,,,,,,,,,,,,,,,,
83.716371,28.378413,0,0,4989,2061.82,2017/07/08 21:27:14+00,,,,,,,,,,,,,,,,,,,,,
83.716437,28.378313,0,0,4990,2059.83,2017/07/08 21:27:29+00,,,,,,,,,,,,,,,,,,,,,
83.716497,28.378312,0,0,4991,2059.84,2017/07/08 21:27:44+00,,,,,,,,,,,,,,,,,,,,,
83.716573,28.378241,0,0,4992,2059.85,2017/07/08 21:27:59+00,,,,,,,,,,,,,,,,,,,,,
83.716759,28.378273,0,0,4993,2059.85,2017/07/08 21:28:14+00,,,,,,,,,,,,,,,,,,,,,
83.716766,28.378248,0,0,4994,2059.86,2017/07/08 21:28:29+00,,,,,,,,,,,,,,,,,,,,,
83.716767,28.378201,0,0,4995,2059.86,2017/07/08 21:28:44+00,,,,,,,,,,,,,,,,,,,,,
83.716784,28.378125,0,0,4996,2059.86,2017/07/08 21:28:59+00,,,,,,,,,,,,,,,,,,,,,
83.716982,28.377993,0,0,4997,2137,2017/07/08 21:29:14+00,,,,,,,,,,,,,,,,,,,,,
83.717044,28.377931,0,0,4998,2137,2017/07/08 21:29:29+00,,,,,,,,,,,,,,,,,,,,,
83.717188,28.377851,0,0,4999,2137,2017/07/08 21:29:44+00,,,,,,,,,,,,,,,,,,,,,
83.717211,28.377831,0,0,5000,2038.80,2017/07/08 21:29:59+00,,,,,,,,,,,,,,,,,,,,,
83.7173,28.377814,0,0,5001,2039.83,2017/07/08 21:30:14+00,,,,,,,,,,,,,,,,,,,,,
83.717302,28.377806,0,0,5002,2041.87,2017/07/08 21:30:29+00,,,,,,,,,,,,,,,,,,,,,
83.717402,28.377691,0,0,5003,2043.79,2017/07/08 21:30:44+00,,,,,,,,,,,,,,,,,,,,,
83.717426,28.37762,0,0,5004,2124,2017/07/08 21:30:59+00,,,,,,,,,,,,,,,,,,,,,
83.717462,28.377444,0,0,5005,2049.80,2017/07/08 21:31:14+00,,,,,,,,,,,,,,,,,,,,,
83.717549,28.377216,0,0,5006,2050.83,2017/07/08 21:31:29+00,,,,,,,,,,,,,,,,,,,,,
83.717612,28.377091,0,0,5007,2050.87,2017/07/08 21:31:44+00,,,,,,,,,,,,,,,,,,,,,
83.717592,28.376929,0,0,5008,2057.83,2017/07/08 21:31:59+00,,,,,,,,,,,,,,,,,,,,,
83.717484,28.376795,0,0,5009,2056.86,2017/07/08 21:32:14+00,,,,,,,,,,,,,,,,,,,,,
83.717493,28.376702,0,0,5010,2059.83,2017/07/08 21:32:29+00,,,,,,,,,,,,,,,,,,,,,
83.717537,28.376563,0,0,5011,2060.79,2017/07/08 21:32:44+00,,,,,,,,,,,,,,,,,,,,,
83.717533,28.376475,0,0,5012,2058.80,2017/07/08 21:32:59+00,,,,,,,,,,,,,,,,,,,,,
83.717492,28.376388,0,0,5013,2058.82,2017/07/08 21:33:14+00,,,,,,,,,,,,,,,,,,,,,
83.717508,28.376252,0,0,5014,2058.81,2017/07/08 21:33:29+00,,,,,,,,,,,,,,,,,,,,,
83.717618,28.376109,0,0,5015,2060.79,2017/07/08 21:33:44+00,,,,,,,,,,,,,,,,,,,,,
83.71762,28.376033,0,0,5016,2060.79,2017/07/08 21:33:59+00,,,,,,,,,,,,,,,,,,,,,
83.717618,28.375883,0,0,5017,2060.80,2017/07/08 21:34:14+00,,,,,,,,,,,,,,,,,,,,,
83.717576,28.37584,0,0,5018,2063.86,2017/07/08 21:34:29+00,,,,,,,,,,,,,,,,,,,,,
83.717511,28.375801,0,0,5019,2061.83,2017/07/08 21:34:44+00,,,,,,,,,,,,,,,,,,,,,
83.717631,28.375735,0,0,5020,2059.84,2017/07/08 21:34:59+00,,,,,,,,,,,,,,,,,,,,,
83.717624,28.375815,0,0,5021,2059.85,2017/07/08 21:35:14+00,,,,,,,,,,,,,,,,,,,,,
83.717756,28.375865,0,0,5022,2059.86,2017/07/08 21:35:29+00,,,,,,,,,,,,,,,,,,,,,
83.717872,28.375911,0,0,5023,2059.86,2017/07/08 21:35:44+00,,,,,,,,,,,,,,,,,,,,,
83.718007,28.375909,0,0,5024,2059.87,2017/07/08 21:35:59+00,,,,,,,,,,,,,,,,,,,,,
83.718145,28.375931,0,0,5025,2059.87,2017/07/08 21:36:14+00,,,,,,,,,,,,,,,,,,,,,
83.71824,28.375914,0,0,5026,2059.87,2017/07/08 21:36:29+00,,,,,,,,,,,,,,,,,,,,,
83.718388,28.375925,0,0,5027,2138,2017/07/08 21:36:44+00,,,,,,,,,,,,,,,,,,,,,
83.718493,28.375937,0,0,5028,2138,2017/07/08 21:36:59+00,,,,,,,,,,,,,,,,,,,,,
83.718591,28.375898,0,0,5029,2138,2017/07/08 21:37:14+00,,,,,,,,,,,,,,,,,,,,,
83.718588,28.375896,0,0,5030,2038.81,2017/07/08 21:37:29+00,,,,,,,,,,,,,,,,,,,,,
83.718717,28.375854,0,0,5031,2039.84,2017/07/08 21:37:44+00,,,,,,,,,,,,,,,,,,,,,
83.718838,28.375872,0,0,5032,2041.88,2017/07/08 21:37:59+00,,,,,,,,,,,,,,,,,,,,,
83.718899,28.375886,0,0,5033,2043.80,2017/07/08 21:38:14+00,,,,,,,,,,,,,,,,,,,,,
83.718999,28.375912,0,0,5034,2125,2017/07/08 21:38:29+00,,,,,,,,,,,,,,,,,,,,,
83.719047,28.375995,0,0,5035,2049.81,2017/07/08 21:38:44+00,,,,,,,,,,,,,,,,,,,,,
83.719177,28.37607,0,0,5036,2050.84,2017/07/08 21:38:59+00,,,,,,,,,,,,,,,,,,,,,
83.719273,28.376043,0,0,5037,2050.88,2017/07/08 21:39:14+00,,,,,,,,,,,,,,,,,,,,,
83.719349,28.375987,0,0,5038,2057.84,2017/07/08 21:39:29+00,,,,,,,,,,,,,,,,,,,,,
83.71946,28.375991,0,0,5039,2056.87,2017/07/08 21:39:44+00,,,,,,,,,,,,,,,,,,,,,
83.71963,28.376004,0,0,5040,2059.84,2017/07/08 21:39:59+00,,,,,,,,,,,,,,,,,,,,,
83.719725,28.37601,0,0,5041,2060.80,2017/07/08 21:40:14+00,,,,,,,,,,,,,,,,,,,,,
83.719843,28.376031,0,0,5042,2058.81,2017/07/08 21:40:29+00,,,,,,,,,,,,,,,,,,,,,
83.720018,28.376017,0,0,5043,2058.83,2017/07/08 21:40:44+00,,,,,,,,,,,,,,,,,,,,,
83.720167,28.375997,0,0,5044,2058.82,2017/07/08 21:40:59+00,,,,,,,,,,,,,,,,,,,,,
83.720269,28.375988,0,0,5045,2060.80,2017/07/08 21:41:14+00,,,,,,,,,,,,,,,,,,,,,
83.720385,28.375951,0,0,5046,2060.80,2017/07/08 21:41:29+00,,,,,,,,,,,,,,,,,,,,,
83.720481,28.375899,0,0,5047,2060.81,2017/07/08 21:41:44+00,,,,,,,,,,,,,,,,,,,,,
83.72057,28.375889,0,0,5048,2063.87,2017/07/08 21:41:59+00,,,,,,,,,,,,,,,,,,,,,
83.720646,28.375852,0,0,5049,2061.84,2017/07/08 21:42:14+00,,,,,,,,,,,,,,,,,,,,,
83.720742,28.375808,0,0,5050,2059.85,2017/07/08 21:42:29+00,,,,,,,,,,,,,,,,,,,,,
83.72079,28.375783,0,0,5051,2059.86,2017/07/08 21:42:44+00,,,,,,,,,,,,,,,,,,,,,
83.721045,28.37571,0,0,5052,2059.87,2017/07/08 21:42:59+00,,,,,,,,,,,,,,,,,,,,,
83.721076,28.375693,0,0,5053,2059.87,2017/07/08 21:43:14+00,,,,,,,,,,,,,,,,,,,,,
83.72106,28.375693,0,0,5054,2059.88,2017/07/08 21:43:29+00,,,,,,,,,,,,,,,,,,,,,
83.721133,28.375735,0,0,5055,2059.88,2017/07/08 21:43:44+00,,,,,,,,,,,,,,,,,,,,,
83.721253,28.37584,0,0,5056,2059.88,2017/07/08 21:43:59+00,,,,,,,,,,,,,,,,,,,,,
83.721353,28.375837,0,0,5057,2139,2017/07/08 21:44:14+00,,,,,,,,,,,,,,,,,,,,,
83.721567,28.375711,0,0,5058,2139,2017/07/08 21:44:29+00,,,,,,,,,,,,,,,,,,,,,
83.721627,28.375673,0,0,5059,2139,2017/07/08 21:44:44+00,,,,,,,,,,,,,,,,,,,,,
83.72179,28.375578,0,0,5060,2038.82,2017/07/08 21:44:59+00,,,,,,,,,,,,,,,,,,,,,
83.72184,28.37552,0,0,5061,2039.85,2017/07/08 21:45:14+00,,,,,,,,,,,,,,,,,,,,,
83.721856,28.375493,0,0,5062,2041.89,2017/07/08 21:45:29+00,,,,,,,,,,,,,,,,,,,,,
83.721926,28.375418,0,0,5063,2043.81,2017/07/08 21:45:44+00,,,,,,,,,,,,,,,,,,,,,
83.722002,28.375357,0,0,5064,2126,2017/07/08 21:45:59+00,,,,,,,,,,,,,,,,,,,,,
83.722181,28.375252,0,0,5065,2049.82,2017/07/08 21:46:14+00,,,,,,,,,,,,,,,,,,,,,
83.722298,28.375179,0,0,5066,2050.85,2017/07/08 21:46:29+00,,,,,,,,,,,,,,,,,,,,,
83.722404,28.375027,0,0,5067,2050.89,2017/07/08 21:46:44+00,,,,,,,,,,,,,,,,,,,,,
83.722462,28.374931,0,0,5068,2057.85,2017/07/08 21:46:59+00,,,,,,,,,,,,,,,,,,,,,
83.722609,28.37488,0,0,5069,2056.88,2017/07/08 21:47:14+00,,,,,,,,,,,,,,,,,,,,,
83.722553,28.374853,0,0,5070,2059.85,2017/07/08 21:47:29+00,,,,,,,,,,,,,,,,,,,,,
83.72258,28.374842,0,0,5071,2060.81,2017/07/08 21:47:44+00,,,,,,,,,,,,,,,,,,,,,
83.722704,28.374825,0,0,5072,2058.82,2017/07/08 21:47:59+00,,,,,,,,,,,,,,,,,,,,,
83.722844,28.374725,0,0,5073,2058.84,2017/07/08 21:48:14+00,,,,,,,,,,,,,,,,,,,,,
83.72296,28.374612,0,0,5074,2058.83,2017/07/08 21:48:29+00,,,,,,,,,,,,,,,,,,,,,
83.723075,28.374565,0,0,5075,2060.81,2017/07/08 21:48:44+00,,,,,,,,,,,,,,,,,,,,,
83.723153,28.374509,0,0,5076,2060.81,2017/07/08 21:48:59+00,,,,,,,,,,,,,,,,,,,,,
83.723297,28.374456,0,0,5077,2060.82,2017/07/08 21:49:14+00,,,,,,,,,,,,,,,,,,,,,
83.723385,28.374391,0,0,5078,2063.88,2017/07/08 21:49:29+00,,,,,,,,,,,,,,,,,,,,,
83.723497,28.374332,0,0,5079,2061.85,2017/07/08 21:49:44+00,,,,,,,,,,,,,,,,,,,,,
83.723605,28.374242,0,0,5080,2059.86,2017/07/08 21:49:59+00,,,,,,,,,,,,,,,,,,,,,
83.723703,28.374161,0,0,5081,2059.87,2017/07/08 21:50:14+00,,,,,,,,,,,,,,,,,,,,,
83.723765,28.374106,0,0,5082,2059.88,2017/07/08 21:50:29+00,,,,,,,,,,,,,,,,,,,,,
83.723789,28.374107,0,0,5083,2059.88,2017/07/08 21:50:44+00,,,,,,,,,,,,,,,,,,,,,
83.72394,28.374082,0,0,5084,2059.89,2017/07/08 21:50:59+00,,,,,,,,,,,,,,,,,,,,,
83.724162,28.373932,0,0,5085,2059.89,2017/07/08 21:51:14+00,,,,,,,,,,,,,,,,,,,,,
83.724238,28.373887,0,0,5086,2059.89,2017/07/08 21:51:29+00,,,,,,,,,,,,,,,,,,,,,
83.724362,28.373852,0,0,5087,2140,2017/07/08 21:51:44+00,,,,,,,,,,,,,,,,,,,,,
83.724306,28.373837,0,0,5088,2140,2017/07/08 21:51:59+00,,,,,,,,,,,,,,,,,,,,,
83.724269,28.373861,0,0,5089,2140,2017/07/08 21:52:14+00,,,,,,,,,,,,,,,,,,,,,
83.724333,28.373871,0,0,5090,2038.83,2017/07/08 21:52:29+00,,,,,,,,,,,,,,,,,,,,,
83.724423,28.373891,0,0,5091,2039.86,2017/07/08 21:52:44+00,,,,,,,,,,,,,,,,,,,,,
83.724501,28.373914,0,0,5092,2041.90,2017/07/08 21:52:59+00,,,,,,,,,,,,,,,,,,,,,
83.724598,28.373946,0,0,5093,2043.82,2017/07/08 21:53:14+00,,,,,,,,,,,,,,,,,,,,,
83.724692,28.373906,0,0,5094,2127,2017/07/08 21:53:29+00,,,,,,,,,,,,,,,,,,,,,
83.72474,28.373892,0,0,5095,2049.83,2017/07/08 21:53:44+00,,,,,,,,,,,,,,,,,,,,,
83.724745,28.373865,0,0,5096,2050.86,2017/07/08 21:53:59+00,,,,,,,,,,,,,,,,,,,,,
83.724865,28.373802,0,0,5097,2050.90,2017/07/08 21:54:14+00,,,,,,,,,,,,,,,,,,,,,
83.724969,28.373757,0,0,5098,2057.86,2017/07/08 21:54:29+00,,,,,,,,,,,,,,,,,,,,,
83.725104,28.37368,0,0,5099,2056.89,2017/07/08 21:54:44+00,,,,,,,,,,,,,,,,,,,,,
83.725136,28.373678,0,0,5100,2059.86,2017/07/08 21:54:59+00,,,,,,,,,,,,,,,,,,,,,
83.72517,28.373605,0,0,5101,2060.82,2017/07/08 21:55:14+00,,,,,,,,,,,,,,,,,,,,,
83.725231,28.373505,0,0,5102,2058.83,2017/07/08 21:55:29+00,,,,,,,,,,,,,,,,,,,,,
83.725354,28.373423,0,0,5103,2058.85,2017/07/08 21:55:44+00,,,,,,,,,,,,,,,,,,,,,
83.725432,28.373262,0,0,5104,2058.84,2017/07/08 21:55:59+00,,,,,,,,,,,,,,,,,,,,,
83.725513,28.373115,0,0,5105,2060.82,2017/07/08 21:56:14+00,,,,,,,,,,,,,,,,,,,,,
83.725529,28.37309,0,0,5106,2060.82,2017/07/08 21:56:29+00,,,,,,,,,,,,,,,,,,,,,
83.725537,28.373092,0,0,5107,2060.83,2017/07/08 21:56:44+00,,,,,,,,,,,,,,,,,,,,,
83.725572,28.373022,0,0,5108,2063.89,2017/07/08 21:56:59+00,,,,,,,,,,,,,,,,,,,,,
83.725588,28.373005,0,0,5109,2061.86,2017/07/08 21:57:14+00,,,,,,,,,,,,,,,,,,,,,
83.725666,28.372912,0,0,5110,2059.87,2017/07/08 21:57:29+00,,,,,,,,,,,,,,,,,,,,,
83.725899,28.372798,0,0,5111,2059.88,2017/07/08 21:57:44+00,,,,,,,,,,,,,,,,,,,,,
83.725967,28.372721,0,0,5112,2059.89,2017/07/08 21:57:59+00,,,,,,,,,,,,,,,,,,,,,
83.725987,28.372656,0,0,5113,2059.89,2017/07/08 21:58:14+00,,,,,,,,,,,,,,,,,,,,,
83.726038,28.372569,0,0,5114,2059.90,2017/07/08 21:58:29+00,,,,,,,,,,,,,,,,,,,,,
83.726095,28.372567,0,0,5115,2059.90,2017/07/08 21:58:44+00,,,,,,,,,,,,,,,,,,,,,
83.72613,28.372573,0,0,5116,2059.90,2017/07/08 21:58:59+00,,,,,,,,,,,,,,,,,,,,,
83.726269,28.372469,0,0,5117,2141,2017/07/08 21:59:14+00,,,,,,,,,,,,,,,,,,,,,
83.72638,28.37241,0,0,5118,2141,2017/07/08 21:59:29+00,,,,,,,,,,,,,,,,,,,,,
83.726459,28.372371,0,0,5119,2141,2017/07/08 21:59:44+00,,,,,,,,,,,,,,,,,,,,,
83.726566,28.372344,0,0,5120,2038.84,2017/07/08 21:59:59+00,,,,,,,,,,,,,,,,,,,,,
83.726657,28.372329,0,0,5121,2039.87,2017/07/08 22:00:14+00,,,,,,,,,,,,,,,,,,,,,
83.726769,28.37226,0,0,5122,2041.91,2017/07/08 22:00:29+00,,,,,,,,,,,,,,,,,,,,,
83.726912,28.372182,0,0,5123,2043.83,2017/07/08 22:00:44+00,,,,,,,,,,,,,,,,,,,,,
83.726972,28.372148,0,0,5124,2128,2017/07/08 22:00:59+00,,,,,,,,,,,,,,,,,,,,,
83.726984,28.37214,0,0,5125,2049.84,2017/07/08 22:01:14+00,,,,,,,,,,,,,,,,,,,,,
83.727031,28.372142,0,0,5126,2050.87,2017/07/08 22:01:29+00,,,,,,,,,,,,,,,,,,,,,
83.727081,28.372124,0,0,5127,2050.91,2017/07/08 22:01:44+00,,,,,,,,,,,,,,,,,,,,,
83.727121,28.372129,0,0,5128,2057.87,2017/07/08 22:01:59+00,,,,,,,,,,,,,,,,,,,,,
83.727221,28.3721,0,0,5129,2056.90,2017/07/08 22:02:14+00,,,,,,,,,,,,,,,,,,,,,
83.727278,28.372075,0,0,5130,2059.87,2017/07/08 22:02:29+00,,,,,,,,,,,,,,,,,,,,,
83.727359,28.372053,0,0,5131,2060.83,2017/07/08 22:02:44+00,,,,,,,,,,,,,,,,,,,,,
83.727401,28.372041,0,0,5132,2058.84,2017/07/08 22:02:59+00,,,,,,,,,,,,,,,,,,,,,
